LabComponentKey,LabComponentEpicId,measurement_concept_id,CommonName,BundleName,n_lab_component_result,n_procedure_orders
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetic test),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetic test),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetic),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetic),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetic),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetics.),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetics.),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Thyroid hormone resistance genetics.),3045,2
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Thyroid, urea & electrolyes, liver function, ANA, ANCA, anticardiolipin, antithyroid antibodies, lipid profile, blood sugar, B12)",143,2
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Thyroid, urea & electrolyes, liver function, ANA, ANCA, anticardiolipin, antithyroid antibodies, lipid profile, blood sugar, B12)",2556,2
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Thyroid, urea & electrolyes, liver function, ANA, ANCA, anticardiolipin, antithyroid antibodies, lipid profile, blood sugar, B12)",3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Total IgE),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Total IgE),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Total IgE),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Tox screen including KETAMINE),143,4
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Tox screen including KETAMINE),2556,4
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Tox screen including KETAMINE),3045,4
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Toxicology Drug Screen including Ketamine test -Discussed with Biochemstery),143,4
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Toxicology Drug Screen including Ketamine test -Discussed with Biochemstery),2556,4
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Toxicology Drug Screen including Ketamine test -Discussed with Biochemstery),3045,4
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Tranferrin electrophoresis and alpha aminoadipicsemialdehyde in plasma (please)),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Tranferrin electrophoresis and alpha aminoadipicsemialdehyde in plasma (please)),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Tranferrin electrophoresis and alpha aminoadipicsemialdehyde in plasma (please)),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Troponin I (As per Dr Bell Cardiology Consultant)),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Troponin I (As per Dr Bell Cardiology Consultant)),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Troponin I (As per Dr Bell Cardiology Consultant)),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Troponin I (as requested with Duty biochemisty)),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Troponin I (as requested with Duty biochemisty)),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Troponin I (as requested with Duty biochemisty)),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (U & E bone profile liver profile),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (U & E bone profile liver profile),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (U & E bone profile liver profile),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (U&E's LFT's bone profile),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (U&E's LFT's bone profile),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (U&E's LFT's bone profile),3045,2
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (U&E's, bone profile. liver function test)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (U&E's, bone profile. liver function test)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (U&E's, bone profile. liver function test)",3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (U&E),143,5
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (U&E),2556,5
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (U&E),3045,5
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (U&E, LFT, Renal function)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (U&E, LFT, Renal function)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (U&E, LFT, Renal function)",3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (U&E, potassium, calcium, magnesium, phosphate)",143,2
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (U&E, potassium, calcium, magnesium, phosphate)",2556,2
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (U&E, potassium, calcium, magnesium, phosphate)",3045,2
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (UEC, LFTs, Bone profile)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (UEC, LFTs, Bone profile)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (UEC, LFTs, Bone profile)",3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (URINE FOR KETAMINE ANALYSIS PLEASE),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (URINE FOR KETAMINE ANALYSIS PLEASE),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (URINE FOR KETAMINE ANALYSIS PLEASE),3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (UnEs!!! Urea, creatinine, Na, Ca, K and bone panel. Why is it impossible to find it in the list?)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (UnEs!!! Urea, creatinine, Na, Ca, K and bone panel. Why is it impossible to find it in the list?)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (UnEs!!! Urea, creatinine, Na, Ca, K and bone panel. Why is it impossible to find it in the list?)",3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Unknown drug screen -  specifically need NSAID - discussed with Daniel duty biochemist,)",143,2
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Unknown drug screen -  specifically need NSAID - discussed with Daniel duty biochemist,)",2556,2
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Unknown drug screen -  specifically need NSAID - discussed with Daniel duty biochemist,)",3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Unknown drug screen- specifically need NSAID- discussed with duty Biochemistry Daniel),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Unknown drug screen- specifically need NSAID- discussed with duty Biochemistry Daniel),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Unknown drug screen- specifically need NSAID- discussed with duty Biochemistry Daniel),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urea and  creatinine),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urea and  creatinine),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urea and  creatinine),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urea and Elctrolytes),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urea and Elctrolytes),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urea and Elctrolytes),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urea and electrolytes),143,3
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urea and electrolytes),2556,3
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urea and electrolytes),3045,3
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Uric acid),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Uric acid),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Uric acid),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine - liquid and blood spot for bile acids to Peter Clayton),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine - liquid and blood spot for bile acids to Peter Clayton),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine - liquid and blood spot for bile acids to Peter Clayton),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine 18 Oxocortisol),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine 18 Oxocortisol),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine 18 Oxocortisol),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine Metadrenalines),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine Metadrenalines),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine Metadrenalines),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine Sodium Urine Osmolarity),143,4
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine Sodium Urine Osmolarity),2556,4
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine Sodium Urine Osmolarity),3045,4
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine - discussed with biochemistry),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine - discussed with biochemistry),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine - discussed with biochemistry),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine Toxicology including ketamine),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine bile acids - liquid and blood spot to Peter Clayton),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine bile acids - liquid and blood spot to Peter Clayton),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine bile acids - liquid and blood spot to Peter Clayton),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab St Thomas)),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab St Thomas)),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab St Thomas)),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab at St Thomas)),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab at St Thomas)),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine deoxyuridine (Please send to Purine Lab at St Thomas)),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine microscopy for casts),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine microscopy for casts),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine microscopy for casts),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine oligosaccharides.  Please also freeze some urine.),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine oligosaccharides.  Please also freeze some urine.),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine oligosaccharides.  Please also freeze some urine.),3045,2
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Urine osmolalities, Urinary sodium and potassium)",143,2
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Urine osmolalities, Urinary sodium and potassium)",2556,2
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Urine osmolalities, Urinary sodium and potassium)",3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine sialic acid),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine sialic acid),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine sialic acid),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Urine tox screen including KETAMINE),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Urine tox screen including KETAMINE),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Urine tox screen including KETAMINE),3045,2
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Vit B12, Bicarbonates, Folate acid, Chloride)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Vit B12, Bicarbonates, Folate acid, Chloride)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Vit B12, Bicarbonates, Folate acid, Chloride)",3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Vit B12, Folate, biocarbonates, chloride)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Vit B12, Folate, biocarbonates, chloride)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Vit B12, Folate, biocarbonates, chloride)",3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (Vit B12, folate, Bicarbonates)",143,2
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (Vit B12, folate, Bicarbonates)",2556,2
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (Vit B12, folate, Bicarbonates)",3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Vitamin C (ascorbic acid levels)),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Vitamin C (ascorbic acid levels)),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Vitamin C (ascorbic acid levels)),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Vitamin E level),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Vitamin E level),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Vitamin E level),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Waldenstrom's + Cryoglobulinaemia on weekly PLEX - for cryocrit quantitation please),143,11
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Waldenstrom's + Cryoglobulinaemia on weekly PLEX - for cryocrit quantitation please),2556,11
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Waldenstrom's + Cryoglobulinaemia on weekly PLEX - for cryocrit quantitation please),3045,11
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (ZNT8 antibodies),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (ZNT8 antibodies),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (ZNT8 antibodies),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (Zinc),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (Zinc),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (Zinc),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (acyl carnitine translocase),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (acyl carnitine translocase),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (acyl carnitine translocase),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (anti skin antibodies),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (anti skin antibodies),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (anti skin antibodies),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (anti-Smith),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (anti-Smith),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (anti-Smith),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (anti-thyroglobulin antibodies),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (anti-thyroglobulin antibodies),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (anti-thyroglobulin antibodies),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (anti-thyroglobuline antobodies (TAT)),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (anti-thyroglobuline antobodies (TAT)),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (anti-thyroglobuline antobodies (TAT)),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (antibodies to 21-hydroxylase),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (antibodies to 21-hydroxylase),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (antibodies to 21-hydroxylase),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (ascitic fluid albumin levels),143,2
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (ascitic fluid albumin levels),2556,2
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (ascitic fluid albumin levels),3045,2
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (auto skin antibodies (bullous pemphigoid) - to be sent to GSST (Please send sample to MMKT Dermatology)),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (auto skin antibodies (bullous pemphigoid) - to be sent to GSST (Please send sample to MMKT Dermatology)),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (auto skin antibodies (bullous pemphigoid) - to be sent to GSST (Please send sample to MMKT Dermatology)),3045,1
21095,5412,NA,HISTORIC COMMENT,Biochemistry Miscellaneous Test (auto skin antibodies),143,1
9621,3040737,3017575,RESULT RSLU,Biochemistry Miscellaneous Test (auto skin antibodies),2556,1
9620,3040736,3017278,TEST NAME TN,Biochemistry Miscellaneous Test (auto skin antibodies),3045,1
21095,5412,NA,HISTORIC COMMENT,"Biochemistry Miscellaneous Test (bicarbonates, Vit b12, folate)",143,1
9621,3040737,3017575,RESULT RSLU,"Biochemistry Miscellaneous Test (bicarbonates, Vit b12, folate)",2556,1
9620,3040736,3017278,TEST NAME TN,"Biochemistry Miscellaneous Test (bicarbonates, Vit b12, folate)",3045,1
